varnames,varlabs,t1,sig1_1,sig5_1,sig10_1
"rec2_seed_u","Used a recommended seed variety for wheat",1.417819,0,0,0
"rec2_seeds_kg","Quantity of recommended seeds purchased",1.69307,0,0,1
"s1_1","(Cotton) What was the most important factor in determining which seed you used?",2.108847,0,1,1
"s1_3","(Cotton) Did you solicit or receive any advice on cotton seeds?",1.097519,0,0,0
"s1_41","(Cotton) What was the most important source of seed advice? - Source 1",1.672004,0,0,1
"s1_42","(Cotton) What was the most important source of seed advice? - Source 2",.7787026,0,0,0
"s1_5","(Cotton) Did you purchase or reuse cotton seeds?",.4317967,0,0,0
"s1_61_pkt","(Cotton) Qty of seed packets purchased",.0147079,0,0,0
"s1_61_pricepkt","(Cotton) Price per seed packet",1.252491,0,0,0
"s1_61_pktqty","(Cotton) Weight of packets purchased (kgs)",.8139445,0,0,0
"s1_61_kilo","(Cotton) Qty of seed purchased- Kilos",1.252679,0,0,0
"s1_61_pricekilo","(Cotton) Price of seed purchased per kilo",1.398209,0,0,0
"s1_62_pkt","(Cotton) Qty of seed packets purchased",1.237031,0,0,0
"s1_62_pricepkt","(Cotton) Price per seed packet",1.292802,0,0,0
"s1_62_pktqty","(Cotton) Weight of packets purchased (kgs)",1.063623,0,0,0
"s1_62_kilo","(Cotton) Qty of seed purchased- Kilos",1.09068,0,0,0
"s1_62_pricekilo","(Cotton) Price of seed purchased per kilo",1.157214,0,0,0
"s1_63_pkt","(Cotton) Qty of seed packets purchased",.6840259,0,0,0
"s1_63_pricepkt","(Cotton) Price per seed packet",.4213264,0,0,0
"s1_63_pktqty","(Cotton) Weight of packets purchased (kgs)",.5530673,0,0,0
"s1_63_kilo","(Cotton) Qty of seed purchased- Kilos",.48607,0,0,0
"s1_71_type","(Cotton) Type of seed- B.T.(1) or Desi(2)",.5705815,0,0,0
"s1_71_pkt","(Cotton) Qty of seed used- in Packets",.1398992,0,0,0
"s1_71_pktqty","(Cotton) Qty in kgs of seeds in each packet",.3968471,0,0,0
"s1_71_kilo","(Cotton) Qty of seeds used- in kilos",2.441272,0,1,1
"s1_72_type","(Cotton) Type of seed- B.T.(1) or Desi(2)",.6423907,0,0,0
"s1_72_pkt","(Cotton) Qty of seed used- in Packets",1.191296,0,0,0
"s1_72_pktqty","(Cotton) Qty in kgs of seeds in each packet",.186815,0,0,0
"s1_72_kilo","(Cotton) Qty of seeds used- in kilos",1.475425,0,0,0
"s1_73_type","(Cotton) Type of seed- B.T.(1) or Desi(2)",.3992659,0,0,0
"s1_73_pkt","(Cotton) Qty of seed used- in Packets",.7326346,0,0,0
"s1_73_pktqty","(Cotton) Qty in kgs of seeds in each packet",.9845749,0,0,0
"s1_73_kilo","(Cotton) Qty of seeds used- in kilos",1.513885,0,0,0
"s1_8_hhtotal","(Cotton) Total labour days for sowing in K'11 - Household",.6330236,0,0,0
"s1_8_hiredtotal","(Cotton) Total labour days for sowing in K'11 - Hired",1.00458,0,0,0
"s1_8_wage","(Cotton) Daily wage for sowing in K'11 - Hired",1.024883,0,0,0
"s1_8_rstotal","(Cotton) Total labour cost for sowing in K'11 - Hired",1.254612,0,0,0
"s1_9","(Cotton) Did you treat your seeds before planting?",1.600638,0,0,0
"s1_10a","(Cotton) How did you treat your seeds? - Fungicides",2.655158,1,1,1
"s1_10b","(Cotton) How did you treat your seeds? - Pesticides",.3709216,0,0,0
"s1_10d1","(Cotton) How did you treat your seeds? - Other 1",.4513672,0,0,0
"s1_11_inch","(Cotton) At what depth did you sow the cotton seeds? - In inches",.2207059,0,0,0
"s1_12_inch","(Cotton) What was the spacing between the seeds in the same row? - In inches",1.764773,0,0,1
"s1_12_999","(Cotton) What was the spacing between the seeds in the same row? - Don't know",.9997868,0,0,0
"s1_13_inch","(Cotton) What was the spacing between the rows? - In inches",.3783963,0,0,0
"s1_1_factor_1","(Cotton) Was low_price the most important factor in determining which seed you u",.6390545,0,0,0
"s1_1_factor_2","(Cotton) Was pest_resistence the most important factor in determining which seed",.3716041,0,0,0
"s1_1_factor_3","(Cotton) Was safe_yield the most important factor in determining which seed you ",1.381566,0,0,0
"s1_1_factor_4","(Cotton) Was high_yield the most important factor in determining which seed you ",1.226933,0,0,0
"s1_1_factor_5","(Cotton) Was few_inputs the most important factor in determining which seed you ",1.4148,0,0,0
"s1_1_factor_6","(Cotton) Was water_requirements the most important factor in determining which s",1.601341,0,0,0
"s1_1_factor_7","(Cotton) Was what_friends_use the most important factor in determining which see",2.64219,1,1,1
"s1_1_factor_8","(Cotton) Was availability the most important factor in determining which seed yo",1.733853,0,0,1
"s1_1_factor_9","(Cotton) Was soil_fertilizer the most important factor in determining which seed",2.073008,0,1,1
"s1_1_factor_10","(Cotton) Was gen_advice the most important factor in determining which seed you ",.4366276,0,0,0
"s1_1_factor_888","(Cotton) Was other the most important factor in determining which seed you used?",1.301364,0,0,0
"s1_1_factor_999","(Cotton) Was don't_know the most important factor in determining which seed you ",1.000424,0,0,0
"s1_41_1","(Cotton Seeds 1) Is your most imp source past experience?",.723443,0,0,0
"s1_41_2","(Cotton Seeds 1) Is your most imp source TV program?",1.157885,0,0,0
"s1_41_3","(Cotton Seeds 1) Is your most imp source cell phone based info?",1.000424,0,0,0
"s1_41_4","(Cotton Seeds 1) Is your most imp source newspaper/magazines?",.0061263,0,0,0
"s1_41_5","(Cotton Seeds 1) Is your most imp source government extension worker?",.9997898,0,0,0
"s1_41_6","(Cotton Seeds 1) Is your most imp source NGOs?",.309374,0,0,0
"s1_41_7","(Cotton Seeds 1) Is your most imp source other farmers?",.4849865,0,0,0
"s1_41_8","(Cotton Seeds 1) Is your most imp source agro shops?",1.334052,0,0,0
"s1_41_9","(Cotton Seeds 1) Is your most imp source trader/commission agents?",.0061263,0,0,0
"s1_42_1","(Cotton Seeds 2) Is your most imp source past experience?",1.728382,0,0,1
"s1_42_2","(Cotton Seeds 2) Is your most imp source TV program?",.5097693,0,0,0
"s1_42_4","(Cotton Seeds 2) Is your most imp source newspaper/magazines?",.9997898,0,0,0
"s1_42_6","(Cotton Seeds 2) Is your most imp source NGOs?",1.4148,0,0,0
"s1_42_7","(Cotton Seeds 2) Is your most imp source other farmers?",.0268085,0,0,0
"s1_42_8","(Cotton Seeds 2) Is your most imp source agro shops?",.3641875,0,0,0
"s1_42_9","(Cotton Seeds 2) Is your most imp source trader/commission agents?",.9997898,0,0,0
"s1_source_1","(Cotton Seeds) Is your most imp source past_experience?",.2866553,0,0,0
"s1_source_2","(Cotton Seeds) Is your most imp source TV?",1.202413,0,0,0
"s1_source_3","(Cotton Seeds) Is your most imp source cell_phone_info?",1.000424,0,0,0
"s1_source_4","(Cotton Seeds) Is your most imp source newspaper?",.3709216,0,0,0
"s1_source_5","(Cotton Seeds) Is your most imp source gov_extension?",.9997898,0,0,0
"s1_source_6","(Cotton Seeds) Is your most imp source NGOs?",.2682576,0,0,0
"s1_source_7","(Cotton Seeds) Is your most imp source other_farmers?",.5314732,0,0,0
"s1_source_8","(Cotton Seeds) Is your most imp source agro_shops?",1.345022,0,0,0
"s1_source_9","(Cotton Seeds) Is your most imp source trader_commission_agents?",.3709216,0,0,0
"s1_5_seeds_1","(Cotton) Did you purchase_new seeds last Kharif?",.0224293,0,0,0
"s1_5_seeds_2","(Cotton) Did you reuse_old seeds last Kharif?",.4513672,0,0,0
"s1_5_seeds_3","(Cotton) Did you purchase&reuse seeds last Kharif?",.2208185,0,0,0
"s1_61_rstot","(Cotton) Total cost of variety of cotton seeds - 1",.6479507,0,0,0
"s1_62_rstot","(Cotton) Total cost of variety of cotton seeds - 2",.2442227,0,0,0
"s1_63_rstot","(Cotton) Total cost of variety of cotton seeds - 3",1.528513,0,0,0
"s1_total_cost","(Cotton) Total cost of cotton seeds in K'11",.045559,0,0,0
"s1_tot_q_purchased","(Cotton) Total qty of cotton seeds purchased in K'11, Kilos",1.407948,0,0,0
"s1_tot_q_used","(Cotton) Total qty of cotton seeds used in K'11, Kilos",2.190239,0,1,1
"s1_61_seed_1","(Cotton Seeds) Did you purchase Vikram?",.8968369,0,0,0
"s1_61_seed_2","(Cotton Seeds) Did you purchase Rasi?",.2760571,0,0,0
"s1_61_seed_3","(Cotton Seeds) Did you purchase Ajit?",1.127526,0,0,0
"s1_61_seed_4","(Cotton Seeds) Did you purchase Navbharat?",.4943111,0,0,0
"s1_61_seed_5","(Cotton Seeds) Did you purchase Tulsi?",.5253624,0,0,0
"s1_61_seed_6","(Cotton Seeds) Did you purchase Ankur?",1.416598,0,0,0
"s1_61_seed_8","(Cotton Seeds) Did you purchase Prabhat?",1.000424,0,0,0
"s1_61_seed_9","(Cotton Seeds) Did you purchase Ganga_kaveri?",1.221411,0,0,0
"s1_62_seed_1","(Cotton Seeds) Did you purchase Vikram?",1.476751,0,0,0
"s1_62_seed_2","(Cotton Seeds) Did you purchase Rasi?",1.215078,0,0,0
"s1_62_seed_3","(Cotton Seeds) Did you purchase Ajit?",.2199804,0,0,0
"s1_62_seed_4","(Cotton Seeds) Did you purchase Navbharat?",.255771,0,0,0
"s1_62_seed_5","(Cotton Seeds) Did you purchase Tulsi?",.4366276,0,0,0
"s1_62_seed_6","(Cotton Seeds) Did you purchase Ankur?",.0061263,0,0,0
"s1_62_seed_8","(Cotton Seeds) Did you purchase Prabhat?",.0061263,0,0,0
"s1_62_seed_9","(Cotton Seeds) Did you purchase Ganga_kaveri?",.5874841,0,0,0
"s1_63_seed_1","(Cotton Seeds) Did you purchase Vikram?",.5737413,0,0,0
"s1_63_seed_2","(Cotton Seeds) Did you purchase Rasi?",1.013896,0,0,0
"s1_63_seed_3","(Cotton Seeds) Did you purchase Ajit?",2.489571,0,1,1
"s1_63_seed_4","(Cotton Seeds) Did you purchase Navbharat?",.674461,0,0,0
"s1_63_seed_5","(Cotton Seeds) Did you purchase Tulsi?",2.655158,1,1,1
"s1_63_seed_9","(Cotton Seeds) Did you purchase Ganga_kaveri?",.4385529,0,0,0
"s1_seed_1","(Cotton Seeds) Did you purchase Vikram?",1.124119,0,0,0
"s1_seed_2","(Cotton Seeds) Did you purchase Rasi?",1.243548,0,0,0
"s1_seed_3","(Cotton Seeds) Did you purchase Ajit?",1.580042,0,0,0
"s1_seed_4","(Cotton Seeds) Did you purchase Navbharat?",.8990777,0,0,0
"s1_seed_5","(Cotton Seeds) Did you purchase Tulsi?",1.999988,0,1,1
"s1_seed_6","(Cotton Seeds) Did you purchase Ankur?",1.076975,0,0,0
"s1_seed_8","(Cotton Seeds) Did you purchase Prabhat?",.6390545,0,0,0
"s1_seed_9","(Cotton Seeds) Did you purchase Ganga_kaveri?",1.382746,0,0,0
"s1_71_seeduse_1","(Cotton Seeds) Did you use Vikram?",1.156889,0,0,0
"s1_71_seeduse_2","(Cotton Seeds) Did you use Rasi?",.2208013,0,0,0
"s1_71_seeduse_3","(Cotton Seeds) Did you use Ajit?",1.212177,0,0,0
"s1_71_seeduse_4","(Cotton Seeds) Did you use Navbharat?",.4943111,0,0,0
"s1_71_seeduse_5","(Cotton Seeds) Did you use Tulsi?",.5253624,0,0,0
"s1_71_seeduse_6","(Cotton Seeds) Did you use Ankur?",1.416598,0,0,0
"s1_71_seeduse_8","(Cotton Seeds) Did you use Prabhat?",1.000424,0,0,0
"s1_71_seeduse_9","(Cotton Seeds) Did you use Ganga_kaveri?",1.221411,0,0,0
"s1_72_seeduse_1","(Cotton Seeds) Did you use Vikram?",1.410558,0,0,0
"s1_72_seeduse_2","(Cotton Seeds) Did you use Rasi?",.9878888,0,0,0
"s1_72_seeduse_3","(Cotton Seeds) Did you use Ajit?",.3175362,0,0,0
"s1_72_seeduse_4","(Cotton Seeds) Did you use Navbharat?",.255771,0,0,0
"s1_72_seeduse_5","(Cotton Seeds) Did you use Tulsi?",.4366276,0,0,0
"s1_72_seeduse_6","(Cotton Seeds) Did you use Ankur?",.0061263,0,0,0
"s1_72_seeduse_8","(Cotton Seeds) Did you use Prabhat?",.0061263,0,0,0
"s1_72_seeduse_9","(Cotton Seeds) Did you use Ganga_kaveri?",.5874841,0,0,0
"s1_73_seeduse_1","(Cotton Seeds) Did you use Vikram?",.6874315,0,0,0
"s1_73_seeduse_2","(Cotton Seeds) Did you use Rasi?",1.013896,0,0,0
"s1_73_seeduse_3","(Cotton Seeds) Did you use Ajit?",2.489571,0,1,1
"s1_73_seeduse_4","(Cotton Seeds) Did you use Navbharat?",.674461,0,0,0
"s1_73_seeduse_5","(Cotton Seeds) Did you use Tulsi?",2.655158,1,1,1
"s1_73_seeduse_9","(Cotton Seeds) Did you use Ganga_kaveri?",.4385529,0,0,0
"s1_seeduse_1","(Cotton Seeds) Did you use Vikram?",1.290566,0,0,0
"s1_seeduse_2","(Cotton Seeds) Did you use Rasi?",1.104187,0,0,0
"s1_seeduse_3","(Cotton Seeds) Did you use Ajit?",1.580042,0,0,0
"s1_seeduse_4","(Cotton Seeds) Did you use Navbharat?",.8990777,0,0,0
"s1_seeduse_5","(Cotton Seeds) Did you use Tulsi?",1.999988,0,1,1
"s1_seeduse_6","(Cotton Seeds) Did you use Ankur?",1.076975,0,0,0
"s1_seeduse_8","(Cotton Seeds) Did you use Prabhat?",.6390545,0,0,0
"s1_seeduse_9","(Cotton Seeds) Did you use Ganga_kaveri?",1.382746,0,0,0
"s1_1_pkt","(Cotton Seeds) How many packets of Vikram seeds did you purchase?",.7332878,0,0,0
"s1_2_pkt","(Cotton Seeds) How many packets of Rasi seeds did you purchase?",1.513298,0,0,0
"s1_3_pkt","(Cotton Seeds) How many packets of Ajit seeds did you purchase?",.7010283,0,0,0
"s1_4_pkt","(Cotton Seeds) How many packets of Navbharat seeds did you purchase?",1.214463,0,0,0
"s1_5_pkt","(Cotton Seeds) How many packets of Tulsi seeds did you purchase?",.1184121,0,0,0
"s1_6_pkt","(Cotton Seeds) How many packets of Ankur seeds did you purchase?",1.176328,0,0,0
"s1_8_pkt","(Cotton Seeds) How many packets of Prabhat seeds did you purchase?",.4284721,0,0,0
"s1_9_pkt","(Cotton Seeds) How many packets of Ganga_kaveri seeds did you purchase?",1.288668,0,0,0
"s1_1_pricepkt","(Cotton Seeds) How much was one packet of Vikram seeds?",.7487394,0,0,0
"s1_2_pricepkt","(Cotton Seeds) How much was one packet of Rasi seeds?",1.130522,0,0,0
"s1_3_pricepkt","(Cotton Seeds) How much was one packet of Ajit seeds?",.4609054,0,0,0
"s1_4_pricepkt","(Cotton Seeds) How much was one packet of Navbharat seeds?",.462239,0,0,0
"s1_5_pricepkt","(Cotton Seeds) How much was one packet of Tulsi seeds?",.7826946,0,0,0
"s1_6_pricepkt","(Cotton Seeds) How much was one packet of Ankur seeds?",1.106191,0,0,0
"s1_8_pricepkt","(Cotton Seeds) How much was one packet of Prabhat seeds?",.730071,0,0,0
"s1_9_pricepkt","(Cotton Seeds) How much was one packet of Ganga_kaveri seeds?",.7301325,0,0,0
"s1_1_totalrspkt","(Cotton Seeds) How much did you spend on the packets of Vikram seeds?",1.445095,0,0,0
"s1_2_totalrspkt","(Cotton Seeds) How much did you spend on the packets of Rasi seeds?",.654838,0,0,0
"s1_3_totalrspkt","(Cotton Seeds) How much did you spend on the packets of Ajit seeds?",.115118,0,0,0
"s1_4_totalrspkt","(Cotton Seeds) How much did you spend on the packets of Navbharat seeds?",.0494584,0,0,0
"s1_5_totalrspkt","(Cotton Seeds) How much did you spend on the packets of Tulsi seeds?",.5006013,0,0,0
"s1_6_totalrspkt","(Cotton Seeds) How much did you spend on the packets of Ankur seeds?",1.137351,0,0,0
"s1_8_totalrspkt","(Cotton Seeds) How much did you spend on the packets of Prabhat seeds?",.491237,0,0,0
"s1_9_totalrspkt","(Cotton Seeds) How much did you spend on the packets of Ganga_kaveri seeds?",1.499277,0,0,0
"s1_1_kilo","(Cotton Seeds) How many kilos of Vikram seeds did you purchase?",.3543309,0,0,0
"s1_2_kilo","(Cotton Seeds) How many kilos of Rasi seeds did you purchase?",1.0709,0,0,0
"s1_3_kilo","(Cotton Seeds) How many kilos of Ajit seeds did you purchase?",.4870022,0,0,0
"s1_4_kilo","(Cotton Seeds) How many kilos of Navbharat seeds did you purchase?",.1561505,0,0,0
"s1_5_kilo","(Cotton Seeds) How many kilos of Tulsi seeds did you purchase?",1.053234,0,0,0
"s1_6_kilo","(Cotton Seeds) How many kilos of Ankur seeds did you purchase?",1.133573,0,0,0
"s1_8_kilo","(Cotton Seeds) How many kilos of Prabhat seeds did you purchase?",.4129829,0,0,0
"s1_9_kilo","(Cotton Seeds) How many kilos of Ganga_kaveri seeds did you purchase?",1.548983,0,0,0
"s1_1_totalrs","(Cotton Seeds) Total spent on Vikram seeds?",1.468188,0,0,0
"s1_2_totalrs","(Cotton Seeds) Total spent on Rasi seeds?",.654838,0,0,0
"s1_3_totalrs","(Cotton Seeds) Total spent on Ajit seeds?",.115118,0,0,0
"s1_4_totalrs","(Cotton Seeds) Total spent on Navbharat seeds?",.0494584,0,0,0
"s1_5_totalrs","(Cotton Seeds) Total spent on Tulsi seeds?",.5028601,0,0,0
"s1_6_totalrs","(Cotton Seeds) Total spent on Ankur seeds?",1.137351,0,0,0
"s1_8_totalrs","(Cotton Seeds) Total spent on Prabhat seeds?",.491237,0,0,0
"s1_9_totalrs","(Cotton Seeds) Total spent on Ganga_kaveri seeds?",1.499277,0,0,0
"s1_1_pktused","(Cotton Seeds) How many packets of Vikram seeds did you use?",.6820766,0,0,0
"s1_2_pktused","(Cotton Seeds) How many packets of Rasi seeds did you use?",1.648577,0,0,1
"s1_3_pktused","(Cotton Seeds) How many packets of Ajit seeds did you use?",.7680406,0,0,0
"s1_4_pktused","(Cotton Seeds) How many packets of Navbharat seeds did you use?",1.16531,0,0,0
"s1_5_pktused","(Cotton Seeds) How many packets of Tulsi seeds did you use?",.0025934,0,0,0
"s1_6_pktused","(Cotton Seeds) How many packets of Ankur seeds did you use?",1.176328,0,0,0
"s1_8_pktused","(Cotton Seeds) How many packets of Prabhat seeds did you use?",.4284721,0,0,0
"s1_9_pktused","(Cotton Seeds) How many packets of Ganga_kaveri seeds did you use?",1.083187,0,0,0
"s1_1_pktqtyused","(Cotton Seeds) How many kilos of Vikram seeds/packet?",1.4415,0,0,0
"s1_2_pktqtyused","(Cotton Seeds) How many kilos of Rasi seeds/packet?",.2249929,0,0,0
"s1_1_qtyused","(Cotton Seeds) Total kilos of Vikram seeds used.",1.871637,0,0,1
"s1_2_qtyused","(Cotton Seeds) Total kilos of Rasi seeds used.",1.041552,0,0,0
"s1_3_qtyused","(Cotton Seeds) Total kilos of Ajit seeds used.",.4405647,0,0,0
"s1_4_qtyused","(Cotton Seeds) Total kilos of Navbharat seeds used.",.9723409,0,0,0
"s1_5_qtyused","(Cotton Seeds) Total kilos of Tulsi seeds used.",.9309054,0,0,0
"s1_6_qtyused","(Cotton Seeds) Total kilos of Ankur seeds used.",1.133573,0,0,0
"s1_8_qtyused","(Cotton Seeds) Total kilos of Prabhat seeds used.",.4129829,0,0,0
"s1_9_qtyused","(Cotton Seeds) Total kilos of Ganga_kaveri seeds used.",1.412151,0,0,0
"rec1_seeds_p","Number of recommended seed varieties purchased for cotton",.8207283,0,0,0
"rec1_seed_p","Purchased a recommended seed variety for cotton",.3047934,0,0,0
"rec1_seeds_u","Number of recommended seed varieties used for cotton",1.005458,0,0,0
"rec1_seed_u","Used a recommended seed variety for cotton",.5362982,0,0,0
"rec1_seeds_kg","Quantity of recommended seeds purchased",1.002218,0,0,0
"p3_0","(Cumin) Did you solicit or receive any advice for cumin pesticides in R'11?",.6295509,0,0,0
"p3_11","(Cumin) What were the two most important sources of advice?- First",2.399018,0,1,1
"p3_12","(Cumin) What were the two most important sources of advice?- Second",1.628955,0,0,0
"p3_2","(Cumin) Did you use any pesticides with your cumin crop?",.6407138,0,0,0
"p3_4","(Cumin) Did you make the decisions on which cumin pesticides to use?",.6419331,0,0,0
"p3_6","(Cumin) If respondent did not make pesticide decision, who did?",.5107539,0,0,0
"p3_71_3","(Cumin) Did you purchase -monocortophos?",.377044,0,0,0
"p3_71_3_qty","(Cumin) What was the qty of mono purchased in R'11- Liters?",.4589227,0,0,0
"p3_71_3_cost","(Cumin) What was the total cost in Rs. of pesticide monocortophos?",1.129151,0,0,0
"p3_71_3_use","(Cumin) Did you use monocortophos",.377044,0,0,0
"p3_71_3_use_qty","(Cumin) How much of mono did you use in R'11- Liters?",.6397595,0,0,0
"p3_71_6","(Cumin) Did you purchase -phosphamidon?",1.234291,0,0,0
"p3_71_6_qty","(Cumin) What was the qty of phosphamidon purchased in R'11- Liters?",1.234291,0,0,0
"p3_71_6_cost","(Cumin) What was the total cost in Rs. of pesticide phosphamidon?",.0481148,0,0,0
"p3_71_6_use","(Cumin) Did you use phosphamidon",1.234291,0,0,0
"p3_71_6_use_qty","(Cumin) How much of phosphamidon did you use in R'11- Liters?",1.800013,0,0,1
"p3_71_7","(Cumin) Did you purchase -dimethoate?",.4347711,0,0,0
"p3_71_7_qty","(Cumin) What was the qty of dimethoate purchased in R'11- Liters?",.7239648,0,0,0
"p3_71_7_cost","(Cumin) What was the total cost in Rs. of pesticide dimethoate?",.5505263,0,0,0
"p3_71_7_use","(Cumin) Did you use dimethoate",.556834,0,0,0
"p3_71_7_use_qty","(Cumin) How much of dimethoate did you use in R'11- Liters?",.3895199,0,0,0
"p3_71_8","(Cumin) Did you purchase -imida?",.6998643,0,0,0
"p3_71_8_qty","(Cumin) What was the qty of imida purchased in R'11- Liters?",.6998643,0,0,0
"p3_71_8_cost","(Cumin) What was the total cost in Rs. of pesticide imida?",1.733464,0,0,1
"p3_71_8_use","(Cumin) Did you use imida",.6998643,0,0,0
"p3_71_8_use_qty","(Cumin) How much of imida did you use in R'11- Liters?",.2380855,0,0,0
"p3_71_9","(Cumin) Did you purchase -acetamaprid?",.970414,0,0,0
"p3_71_9_qty","(Cumin) What was the qty of acetamaprid purchased in R'11- Kg?",.970414,0,0,0
"p3_71_9_cost","(Cumin) What was the total cost in Rs. of pesticide acetamaprid?",.6591891,0,0,0
"p3_71_9_use","(Cumin) Did you use acetamaprid",.970414,0,0,0
"p3_71_9_use_qty","(Cumin) How much of acetamaprid did you use in R'11- Kg?",.8704739,0,0,0
"p3_71_10","(Cumin) Did you purchase -acephat?",1.926055,0,0,1
"p3_71_10_qty","(Cumin) What was the qty of acephat purchased in R'11- Kg?",2.094735,0,1,1
"p3_71_10_cost","(Cumin) What was the total cost in Rs. of pesticide acephat?",.7399568,0,0,0
"p3_71_10_use","(Cumin) Did you use acephat",1.926055,0,0,1
"p3_71_10_use_qty","(Cumin) How much of acephat did you use in R'11- Kg?",.922079,0,0,0
"p3_71_16","(Cumin) Did you purchase -mancozeb?",.4084715,0,0,0
"p3_71_16_qty","(Cumin) What was the qty of mancozeb purchased in R'11- Kg?",.3031354,0,0,0
"p3_71_16_cost","(Cumin) What was the total cost in Rs. of pesticide mancozeb?",.0175747,0,0,0
"p3_71_16_use","(Cumin) Did you use mancozeb",.4084715,0,0,0
"p3_71_16_use_qty","(Cumin) How much of mancozeb did you use in R'11- Kg?",.153535,0,0,0
"p3_8c1","(Cumin) Did you purchase -carbendazim?",.9869944,0,0,0
"p3_8c1_qty","(Cumin) What was the qty of Carbendazim purchased in R'11- Kg?",.9577829,0,0,0
"p3_8c1_rstotal","(Cumin) What was the total cost in Rs. of pesticide carbendazim?",.9032015,0,0,0
"p3_8c1_qtyused","(Cumin) How much of Carbendazim did you use in R'11- Kg?",.9577829,0,0,0
"p3_71_20","(Cumin) Did you purchase -sulphur?",.0626376,0,0,0
"p3_71_20_qty","(Cumin) What was the qty of sulphur purchased in R'11- Kg?",.062183,0,0,0
"p3_71_20_cost","(Cumin) What was the total cost in Rs. of pesticide sulphur?",.2079891,0,0,0
"p3_71_20_use","(Cumin) Did you use sulphur",.0626376,0,0,0
"p3_71_20_use_qty","(Cumin) How much of sulphur did you use in R'11- Kg?",1.434691,0,0,0
"p3_9","(Cumin) Have you applied any bio-control methods to control pests or diseases la",.9044824,0,0,0
"p3_9tc","(Cumin) Did you use biological method: spray_neem?",.9997898,0,0,0
"p3_10_apps","(Cumin) What is the number of applications of of pesticides last Rabi?",1.015615,0,0,0
"p3_10_hhtotal","(Cumin) What is the total HH labor days last Rabi?",.891228,0,0,0
"p3_10_hiredtotal","(Cumin) What is the total hired labor days last Rabi?",.3063637,0,0,0
"p3_10_wage","(Cumin) What is the daily wage for the hired help?",.1926618,0,0,0
"p3_10_totalcost","(Cumin) What is the total hired labor cost last Rabi?",1.005929,0,0,0
"p3_11_1","(Cumin Pesticides 1) Is your most imp source past experience?",1.733853,0,0,1
"p3_11_2","(Cumin Pesticides 1) Is your most imp source TV program?",.9997898,0,0,0
"p3_11_3","(Cumin Pesticides 1) Is your most imp source cell phone based info?",.9997898,0,0,0
"p3_11_4","(Cumin Pesticides 1) Is your most imp source newspaper/magazines?",.9997898,0,0,0
"p3_11_6","(Cumin Pesticides 1) Is your most imp source NGOs?",1.4148,0,0,0
"p3_11_7","(Cumin Pesticides 1) Is your most imp source other farmers?",.4650582,0,0,0
"p3_11_8","(Cumin Pesticides 1) Is your most imp source agro shops?",.8101541,0,0,0
"p3_11_9","(Cumin Pesticides 1) Is your most imp source trader/commission agents?",1.000424,0,0,0
"p3_12_1","(Cumin Pesticides 2) Is your most imp source past experience?",1.416598,0,0,0
"p3_12_2","(Cumin Pesticides 2) Is your most imp source TV program?",.9997898,0,0,0
"p3_12_6","(Cumin Pesticides 2) Is your most imp source NGOs?",1.000424,0,0,0
"p3_12_7","(Cumin Pesticides 2) Is your most imp source other farmers?",1.246988,0,0,0
"p3_12_8","(Cumin Pesticides 2) Is your most imp source agro shops?",.8238661,0,0,0
"p3_source_1","(Cumin Pesticides) Is your most imp source past_experience?",.309374,0,0,0
"p3_source_2","(Cumin Pesticides) Is your most imp source TV?",1.4148,0,0,0
"p3_source_3","(Cumin Pesticides) Is your most imp source cell_phone_info?",.9997898,0,0,0
"p3_source_4","(Cumin Pesticides) Is your most imp source newspaper?",.9997898,0,0,0
"p3_source_6","(Cumin Pesticides) Is your most imp source NGOs?",.0061263,0,0,0
"p3_source_7","(Cumin Pesticides) Is your most imp source other_farmers?",1.053,0,0,0
"p3_source_8","(Cumin Pesticides) Is your most imp source agro_shops?",.228349,0,0,0
"p3_source_9","(Cumin Pesticides) Is your most imp source trader_commission_agents?",1.000424,0,0,0
"p3_5_2","(Cumin) Most important factor in fertilizer decision-making - Safe yield",.4366276,0,0,0
"p3_5_3","(Cumin) Most important factor in fertilizer decision-making - High yield",1.030806,0,0,0
"p3_5_4","(Cumin) Most important factor in fertilizer decision-making - What farmer friend",.0174821,0,0,0
"p3_5_6","(Cumin) Most important factor in fertilizer decision-making - Soil fertility",1.4148,0,0,0
"p3_5_7","(Cumin) Most important factor in fertilizer decision-making - Seed variety",1.004808,0,0,0
"p3_5_8","(Cumin) Most important factor in fertilizer decision-making - Health reasons",.328454,0,0,0
"p3_5_9","(Cumin) Most important factor in fertilizer decision-making - General advice",1.004808,0,0,0
"p3_5_888","(Cumin) Most important factor in fertilizer decision-making - Other",.1870304,0,0,0
"p3_8c1_use","used carbendazim",1.004808,0,0,0
"p2_0","(Wheat) Did you solicit or receive any advice for wheat pesticides in R'11?",.0205787,0,0,0
"p2_11","(Wheat) What were the two most important sources of advice?- First",.0993215,0,0,0
"p2_12","(Wheat) What were the two most important sources of advice?- Second",1.006116,0,0,0
"p2_2","(Wheat) Did you use any pesticides with your wheat crop?",.674827,0,0,0
"p2_4","(Wheat) Did you make the decisions on which wheat pesticides to use?",.4506444,0,0,0
"p2_5","(Wheat) Most important factor in pesticide decision, excluding type of pest/dise",.3116724,0,0,0
"p2_71_3","(Wheat) Did you purchase -monocortophos?",.3588912,0,0,0
